id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,jenis_rumah_sakit,kelas_rumah_sakit,tahun
832,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH ARJAWINANGUN,RSU,B,2021
833,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM MITRA PLUMBON,RSU,B,2021
834,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM UNIVERSITAS MUHAMMADIYAH CIREBON,RSU,C,2021
835,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM KHALISHAH,RSU,C,2021
836,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM PERMATA CIREBON,RSU,B,2021
837,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PASAR MINGGU CIREBON,RSU,D,2021
838,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER WARAS,RSU,B,2021
839,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER HURIP,RSU,C,2021
840,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS JANTUNG HASNA MEDIKA,RSK JANTUNG,B,2021
841,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH MAJALENGKA,RSU,C,2021
842,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH CIDERES,RSU,B,2021
843,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS BEDAH BUDI KASIH,RSK BEDAH,C,2021
844,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS MITRA PLUMBON MAJALENGKA,RSU,C,2021
845,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS IBU DAN ANAK LIVASYA,RSIA,C,2021
846,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM DAERAH SUMEDANG,RSU,B,2021
847,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM PAKUWON,RSU,C,2021
848,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM HARAPAN KELUARGA,RSU,D,2021
849,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH KAB. INDRAMAYU,RSU,B,2021
850,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH M. A. SENTOT PATROL,RSU,C,2021
851,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM BHAYANGKARA INDRAMAYU,RSU,C,2021
852,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERMATA MEDICAL CENTER,RSU,D,2021
853,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM MM INDRAMAYU,RSU,D,2021
854,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERTAMINA BALONGAN INDRAMAYU,RSU,D,2021
855,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH MURSID IBNU SYAFIUDDIN,RSU,Belum Ditetapkan,2021
856,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS SYAHID AL IRSYAD,RSU,D,2021
857,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS IBU DAN ANAK IRHAMNA INDRAMAYU,RSIA,C,2021
858,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS MITRA PLUMBON INDRAMAYU,RSU,C,2021
859,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS SENTRA MEDIKA LANGUT,RSU,D,2021
860,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS ISLAM ZAM-ZAM MUHAMMADIYAH JATIBARANG,RSU,D,2021
861,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM DAERAH SUBANG,RSU,B,2021
862,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PTPN VIII,RSU,D,2021
863,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM TNI AU LANUD SURYADARMA,RSU,D,2021
864,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM MUTIARA HATI,RSU,D,2021
865,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PAMANUKAN MEDICAL CENTER (PMC),RSU,C,2021
866,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM HAJI SYAIFUL ANWAR,RSU,D,2021
867,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM KHARISMA,RSU,D,2021
868,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS KHUSUS IBU DAN ANAK GRHA MUTIARA,RSIA,C,2021
869,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS INDO SEHAT 2003,RSU,D,2021
870,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS RAYHAN,RSU,C,2021
871,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DAERAH BAYU ASIH,RSU,B,2021
872,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM SILOAM PURWAKARTA,RSU,B,2021
873,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DR. ABDUL RADJAK PURWAKARTA,RSU,B,2021
874,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM ASRI PURWAKARTA,RSU,C,2021
875,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM RAMA HADI,RSU,C,2021
876,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM AMIRA,RSU,C,2021
877,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK DIAN,RSIA,C,2021
878,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM HOLISTIC PURWAKARTA,RSU,C,2021
879,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM BHAKTI HUSADA II PURWAKARTA,RSU,C,2021
880,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM KARINA MEDIKA,RSU,D,2021
881,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK BUNDA FATHIA,RSIA,C,2021
882,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM DAERAH KARAWANG,RSU,B,2021
883,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM BAYUKARTA,RSU,C,2021
884,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM DEWI SRI,RSU,C,2021
885,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM KARYA HUSADA,RSU,C,2021
886,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM PROKLAMASI,RSU,C,2021
887,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM ISLAM KARAWANG,RSU,C,2021
888,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM SARASWATI,RSU,D,2021
889,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM DELIMA ASIH SISMA MEDIKA,RSU,D,2021
890,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS IBU DAN ANAK DR. DJOKO PRAMONO,RSIA,C,2021
891,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM CITRA SARI HUSADA,RSU,C,2021
892,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM IZZA,RSU,C,2021
893,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM MANDAYA,RSU,C,2021
894,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS KHUSUS PARU KABUPATEN KARAWANG,RSK PARU,C,2021
895,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM LIRA MEDIKA,RSU,C,2021
896,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM FIKRI MEDIKA,RSU,C,2021
897,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM PURI ASIH,RSU,C,2021
898,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM MITRA FAMILY,RSU,C,2021
899,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM HELSA,RSU,C,2021
900,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS IBU DAN ANAK SENTUL,RSIA,C,2021
901,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM ROSELA,RSU,D,2021
902,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM SENTRAL MEDIKA,RSU,D,2021
903,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM AMANDA MITRA KELUARGA,RSU,D,2021
904,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS HERMINA KARAWANG,RSU,C,2021
905,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS PRIMAYA KARAWANG,RSU,C,2021
906,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS PERMATA KELUARGA KARAWANG,RSU,C,2021
907,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM BHAKTI HUSADA,RSU,C,2021
908,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARYA MEDIKA,RSU,C,2021
909,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM ANNISA,RSU,C,2021
910,32,JAWA BARAT,3216,KABUPATEN BEKASI,SILOAM HOSPITALS LIPPO CIKARANG,RSU,B,2021
911,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM SENTRA MEDIKA,RSU,B,2021
912,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HOSANA MEDICA,RSU,C,2021
913,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DAERAH KAB.BEKASI,RSU,B,2021
914,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HERMINA GRAND WISATA,RSU,B,2021
915,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MEDIROSSA CIKARANG,RSU,C,2021
916,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARTIKA HUSADA,RSU,C,2021
917,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARYA MEDIKA II,RSU,C,2021
918,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MULTAZAM MEDIKA,RSU,C,2021
919,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HARAPAN KELUARGA JABABEKA,RSU,C,2021
920,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS AMANDA CIKARANG SELATAN,RSU,C,2021
921,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DOKTER ADAM TALIB,RSU,C,2021
922,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM CIBITUNG MEDIKA,RSU,C,2021
923,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MITRA KELUARGA CIKARANG,RSU,B,2021
924,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM ASRI MEDIKA,RSU,D,2021
925,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS MITRA MEDIKA NAROM,RSU,C,2021
926,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UNI MEDIKA SETU BEKASI,RSU,C,2021
927,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM METRO HOSPITALS,RSU,C,2021
928,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CAHAYA MEDIKA,RSU,D,2021
929,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HARAPAN MULIA,RSU,C,2021
930,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM CIKARANG MEDIKA,RSU,C,2021
931,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARTIKA HUSADA SETU,RSU,C,2021
932,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM AMANDA,RSU,C,2021
933,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM RIDHOKA SALMA,RSU,C,2021
934,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PERMATA KELUARGA LIPPO CIKARANG,RSU,C,2021
935,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM TIARA,RSU,C,2021
936,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MEDIROSSA 2,RSU,C,2021
937,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PUSPA HUSADA,RSU,D,2021
938,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK GIZAR,RSIA,C,2021
939,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM BUNDA MULIA,RSU,D,2021
940,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KASIH INSANI SUKATANI,RSU,D,2021
941,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK SAYANG BUNDA,RSIA,C,2021
942,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM BUDI ASIH,RSU,D,2021
943,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM TARUMAJAYA,RSU,D,2021
944,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS EMC CIKARANG,RSU,B,2021
945,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PINNA,RSU,D,2021
946,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DR. IQBALI TAUFAN,RSU,D,2021
947,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DAERAH CABANGBUNGIN,RSU,D,2021
948,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PERMATA KELUARGA JABABEKA,RSU,C,2021
949,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS GRHA MM2100,RSU,C,2021
950,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CENKA,RSU,C,2021
951,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK AISYAH QURRATAAIN,RSIA,C,2021
952,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK NURUL ANNISA,RSIA,D,2021
953,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS ANANDA BABELAN,RSU,C,2021
954,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS EKA BEKASI,RSU,B,2021
955,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS HERMINA METLAND CIBITUNG,RSU,C,2021
956,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DR. ABDUL RADJAK CIBITUNG,RSU,D,2021
957,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS PERMATA BUNDA,RSU,C,2021
958,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS MITRA KELUARGA DELTAMAS,RSU,C,2021
959,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM AS-SHOFWAN,RSU,D,2021
960,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CILILIN,RSU,C,2021
961,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH LEMBANG,RSU,C,2021
962,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS KARISMA CIMAREME,RSU,C,2021
963,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM IMC,RSU,D,2021
964,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CIKALONG WETAN,RSU,C,2021
965,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK KARTINI,RSIA,C,2021
966,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK GRAHA MEDIKA PADALARANG,RSIA,C,2021
967,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS JIWA PROVINSI JAWA BARAT,RSK Jiwa,A,2021
968,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM CAHYA KAWALUYAN,RSU,C,2021
969,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RS UMUM DAERAH PANDEGA PANGANDARAN,RSU,C,2021
970,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM ISLAM BOGOR,RSU,C,2021
971,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM MEDIKA DRAMAGA,RSU,C,2021
972,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM JULIANA,RSU,C,2021
973,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM UMMI,RSU,C,2021
974,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK SAWOJAJAR,RSIA,C,2021
975,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK BUNDA SURYATNI,RSIA,C,2021
976,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM SILOAM HOSPITALS BOGOR,RSU,C,2021
977,32,JAWA BARAT,3271,KOTA BOGOR,BOGOR SENIOR HOSPITAL,RSU,D,2021
978,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK NURAIDA,RSIA,C,2021
979,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM PMI BOGOR,RSU,B,2021
980,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM SALAK,RSU,C,2021
981,32,JAWA BARAT,3271,KOTA BOGOR,RS JIWA DR. H. MARZOEKI MAHDI,RSK Jiwa,A,2021
982,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM AZRA,RSU,C,2021
983,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM DAERAH KOTA BOGOR,RSU,B,2021
984,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM HERMINA BOGOR,RSU,B,2021
985,32,JAWA BARAT,3271,KOTA BOGOR,BMC MAYAPADA HOSPITAL,RSU,C,2021
986,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM MELANIA,RSU,C,2021
987,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK PASUTRI,RSIA,C,2021
988,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM VANIA,RSU,C,2021
989,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM MULIA PAJAJARAN,RSU,C,2021
990,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM BHAYANGKARA TK IV BOGOR,RSU,D,2021
991,32,JAWA BARAT,3271,KOTA BOGOR,RS GRAHA MEDIKA BOGOR,RSU,C,2021
992,32,JAWA BARAT,3272,KOTA SUKABUMI,"RS UMUM DAERAH R. SYAMSUDIN, SH",RSU,B,2021
993,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,RSU,C,2021
994,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM RIDOGALIH,RSU,D,2021
995,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM ASSYIFA SUKABUMI,RSU,C,2021
996,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM KARTIKA KASIH,RSU,C,2021
997,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH AL-MULK,RSU,D,2021
998,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM KEBONJATI,RSU,C,2021
999,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM HUMANA PRIMA,RSU,C,2021
1000,32,JAWA BARAT,3273,KOTA BANDUNG,RS GIGI DAN MULUT MARANATHA,RSK GM,B,2021
1001,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK GRHA BUNDA,RSIA,C,2021
1002,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA BANDUNG EYE CENTER,RSK Mata,C,2021
1003,32,JAWA BARAT,3273,KOTA BANDUNG,RS KARTINI,RSU,D,2021
1004,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM PUSAT DR. HASAN SADIKIN,RSU,A,2021
1005,32,JAWA BARAT,3273,KOTA BANDUNG,RSU BHAYANGKARA TK. II SARTIKA ASIH,RSU,B,2021
1006,32,JAWA BARAT,3273,KOTA BANDUNG,RSAU DR. M. SALAMUN,RSU,B,2021
1007,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM IMMANUEL BANDUNG,RSU,B,2021
1008,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTO YUSUP,RSU,C,2021
1009,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTO BORROMEUS,RSU,B,2021
1010,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM ADVENT BANDUNG,RSU,B,2021
1011,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM PINDAD,RSU,C,2021
1012,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM MUHAMMADIYAH,RSU,C,2021
1013,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM BUNGSU,RSU,D,2021
1014,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM RAJAWALI,RSU,C,2021
1015,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM HERMINA ARCAMANIK,RSU,C,2021
1016,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK LIMIJATI,RSIA,B,2021
1017,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM TK. IV 03.07.03 SARININGSIH,RSU,D,2021
1018,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS MATA CICENDO,RSK Mata,A,2021
1019,32,JAWA BARAT,3273,KOTA BANDUNG,RS PARU DR. H. A. ROTINSULU,RSK PARU,A,2021
1020,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM DAERAH BANDUNG KIWARI,RSU,B,2021
1021,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM DAERAH KOTA BANDUNG,RSU,B,2021
1022,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM AL-ISLAM BANDUNG,RSU,B,2021
1023,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS BEDAH HALMAHERA SIAGA,RSK BEDAH,C,2021
1024,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS GINJAL NY. R. A. HABIBIE,RSK GINJAL,C,2021
1025,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS GIGI DAN MULUT UNPAD,RSK GM,A,2021
1026,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTOSA HOSPITAL BANDUNG CENTRAL,RSU,A,2021
1027,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK MELINDA,RSIA,C,2021
1028,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM HERMINA PASTEUR,RSU,B,2021
1029,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS GIGI DAN MULUT KOTA BANDUNG,RSK GM,B,2021
1030,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK HARAPAN BUNDA BANDUNG,RSIA,C,2021
1031,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTOSA HOSPITAL BANDUNG KOPO,RSU,A,2021
1032,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM MELINDA 2,RSU,C,2021
1033,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK AL ISLAM,RSIA,C,2021
1034,32,JAWA BARAT,3273,KOTA BANDUNG,RS EDELWEISS,RSU,C,2021
1035,32,JAWA BARAT,3273,KOTA BANDUNG,RS JANTUNG DAN PEMBULUH DARAH PARAMARTA,RSK JANTUNG,C,2021
1036,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM DAERAH GUNUNG JATI,RSU,B,2021
1037,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM TK. III CIREMAI,RSU,B,2021
1038,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUN PANTI ABDI DHARMA,RSU,D,2021
1039,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PELABUHAN CIREBON,RSU,C,2021
1040,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PUTERA BAHAGIA,RSU,C,2021
1041,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI LUHUR,RSU,Belum Ditetapkan,2021
1042,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM SUMBER KASIH,RSU,C,2021
1043,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI ASTA,RSU,D,2021
1044,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MUHAMMADIYAH,RSU,D,2021
1045,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MEDIMAS,RSU,C,2021
1046,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK CAHAYA BUNDA,RSIA,C,2021
1047,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM RAWA LUMBU,RSU,C,2021
1048,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANANDA,RSU,B,2021
1049,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ST. ELISABETH,RSU,C,2021
1050,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA CIBUBUR,RSU,B,2021
1051,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA GALAXY,RSU,C,2021
1052,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK TAMAN HARAPAN BARU,RSIA,C,2021
1053,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,RSU,C,2021
1054,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARTIKA HUSADA,RSU,C,2021
1055,32,JAWA BARAT,3275,KOTA BEKASI,RS DOKTER ADAM TALIB CIKUNIR,RSU,C,2021
1056,32,JAWA BARAT,3275,KOTA BEKASI,RS EMC PEKAYON,RSU,C,2021
1057,32,JAWA BARAT,3275,KOTA BEKASI,RS MITRA KELUARGA PRATAMA,RSU,C,2021
1058,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,RSU,B,2021
1059,32,JAWA BARAT,3275,KOTA BEKASI,RS KARUNIA KASIH,RSU,C,2021
1060,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MEKAR SARI BEKASI,RSU,C,2021
1061,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM SENTOSA,RSU,C,2021
1062,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MASMITRA,RSU,C,2021
1063,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI TIMUR,RSU,B,2021
1064,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JUWITA,RSU,C,2021
1065,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM TAMAN HARAPAN BARU,RSU,C,2021
1066,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARYA MEDIKA BANTAR GEBANG,RSU,C,2021
1067,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SATRIA MEDIKA,RSU,C,2021
1068,32,JAWA BARAT,3275,KOTA BEKASI,RS HELSA,RSU,C,2021
1069,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM BEKASI TIMUR,RSU,C,2021
1070,32,JAWA BARAT,3275,KOTA BEKASI,RS MUSTIKA MEDIKA BEKASI,RSU,D,2021
1071,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA BEKASI UTARA,RSU,C,2021
1072,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH JATISAMPURNA,RSU,D,2021
1073,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH PONDOKGEDE,RSU,D,2021
1074,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH BANTAR GEBANG,RSU,D,2021
